study_accession	experiment_accession	experiment_title	sample_taxon_id	sample_scientific_name	experiment_library_strategy	experiment_library_source	experiment_library_selection	sample_accession	sample_alias	experiment_instrument_model	pool_member_spots	run_1_size	run_1_accession	run_1_total_spots	run_1_total_bases
SRP034013	SRX391675	GSM1289097: sRNAs from KSHV-infected BCBL-1 cells; Homo sapiens; RNA-Seq	9606	Homo sapiens	RNA-Seq	TRANSCRIPTOMIC	size fractionation	SRS514905	GSM1289097	Illumina HiSeq 2000	52392539	1687207658	SRR1049398	52392539	2619626950
SRP034013	SRX391674	GSM1289096: sRNAs from DG-75 cells stably expressing KSHV pri-miR-K10/12; Homo sapiens; RNA-Seq	9606	Homo sapiens	RNA-Seq	TRANSCRIPTOMIC	size fractionation	SRS514906	GSM1289096	Illumina HiSeq 2000	60082452	1930868714	SRR1049397	60082452	3004122600
SRP031600	SRX391496	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196608' containing sample 'KT-0110'	1400941	Mycobacterium tuberculosis KT-0110	WGS	GENOMIC	RANDOM	SRS491992	KT-0110	Illumina HiSeq 2000	4520117	183260416	SRR1049074	2268401	458217002
SRP031599	SRX391495	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196607' containing sample 'KT-0109'	1400940	Mycobacterium tuberculosis KT-0109	WGS	GENOMIC	RANDOM	SRS491991	KT-0109	Illumina HiSeq 2000	4497578	180679251	SRR1049072	2252744	455054288
SRP031598	SRX391494	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196606' containing sample 'KT-0108'	1400939	Mycobacterium tuberculosis KT-0108	WGS	GENOMIC	RANDOM	SRS491990	KT-0108	Illumina HiSeq 2000	3585722	147313578	SRR1049070	1787452	361065304
SRP031596	SRX391493	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196605' containing sample 'KT-0107'	1400938	Mycobacterium tuberculosis KT-0107	WGS	GENOMIC	RANDOM	SRS491989	KT-0107	Illumina HiSeq 2000	4308448	177963282	SRR1049068	2163416	437010032
SRP031595	SRX391492	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196604' containing sample 'KT-0106'	1400937	Mycobacterium tuberculosis KT-0106	WGS	GENOMIC	RANDOM	SRS491988	KT-0106	Illumina HiSeq 2000	3750302	155184850	SRR1049066	1879666	379692532
SRP031594	SRX391491	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196603' containing sample 'KT-0104'	1400936	Mycobacterium tuberculosis KT-0104	WGS	GENOMIC	RANDOM	SRS491987	KT-0104	Illumina HiSeq 2000	6094338	244017025	SRR1049064	3035931	613258062
SRP031593	SRX391490	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196602' containing sample 'KT-0102'	1400935	Mycobacterium tuberculosis KT-0102	WGS	GENOMIC	RANDOM	SRS491986	KT-0102	Illumina HiSeq 2000	3486962	140400847	SRR1049062	1736059	350683918
SRP031592	SRX391489	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196601' containing sample 'KT-0100'	1400934	Mycobacterium tuberculosis KT-0100	WGS	GENOMIC	RANDOM	SRS491985	KT-0100	Illumina HiSeq 2000	6240084	252576126	SRR1049060	3126532	631559464
SRP031591	SRX391488	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196600' containing sample 'KT-0099'	1400933	Mycobacterium tuberculosis KT-0099	WGS	GENOMIC	RANDOM	SRS491984	KT-0099	Illumina HiSeq 2000	3178011	129271660	SRR1049076	1585110	320192220
SRP031568	SRX391487	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196579' containing sample 'KT-0064'	1400912	Mycobacterium tuberculosis KT-0064	WGS	GENOMIC	RANDOM	SRS491960	KT-0064	Illumina HiSeq 2000	4300129	233519487	SRR1049004	2154957	435301314
SRP031590	SRX391485	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196599' containing sample 'KT-0098'	1400932	Mycobacterium tuberculosis KT-0098	WGS	GENOMIC	RANDOM	SRS491983	KT-0098	Illumina HiSeq 2000	4552960	184033364	SRR1049058	2284534	461475868
SRP031589	SRX391484	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196598' containing sample 'KT-0096'	1400931	Mycobacterium tuberculosis KT-0096	WGS	GENOMIC	RANDOM	SRS491982	KT-0096	Illumina HiSeq 2000	6005807	247600653	SRR1049056	3013325	608691650
SRP031588	SRX391483	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196597' containing sample 'KT-0094'	1400930	Mycobacterium tuberculosis KT-0094	WGS	GENOMIC	RANDOM	SRS491981	KT-0094	Illumina HiSeq 2000	4821354	192019158	SRR1049054	2419889	488817578
SRP031586	SRX391482	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196596' containing sample 'KT-0092'	1400929	Mycobacterium tuberculosis KT-0092	WGS	GENOMIC	RANDOM	SRS491979	KT-0092	Illumina HiSeq 2000	3619187	144160030	SRR1049052	1805996	364811192
SRP031585	SRX391481	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196595' containing sample 'KT-0091'	1400928	Mycobacterium tuberculosis KT-0091	WGS	GENOMIC	RANDOM	SRS491978	KT-0091	Illumina HiSeq 2000	3950880	160815877	SRR1049050	1985588	401088776
SRP031584	SRX391480	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196594' containing sample 'KT-0089'	1400927	Mycobacterium tuberculosis KT-0089	WGS	GENOMIC	RANDOM	SRS491977	KT-0089	Illumina HiSeq 2000	3615184	145014947	SRR1049048	1814733	366576066
SRP031583	SRX391479	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196593' containing sample 'KT-0085'	1400926	Mycobacterium tuberculosis KT-0085	WGS	GENOMIC	RANDOM	SRS491976	KT-0085	Illumina HiSeq 2000	3226074	130359544	SRR1049046	1615739	326379278
SRP031582	SRX391478	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196592' containing sample 'KT-0084'	1400925	Mycobacterium tuberculosis KT-0084	WGS	GENOMIC	RANDOM	SRS491975	KT-0084	Illumina HiSeq 2000	5103432	204068764	SRR1049044	2557923	516700446
SRP031581	SRX391477	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196591' containing sample 'KT-0083'	1400924	Mycobacterium tuberculosis KT-0083	WGS	GENOMIC	RANDOM	SRS491973	KT-0083	Illumina HiSeq 2000	2831598	113998155	SRR1049042	1411872	285198144
SRP031580	SRX391476	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196590' containing sample 'KT-0080'	1400923	Mycobacterium tuberculosis KT-0080	WGS	GENOMIC	RANDOM	SRS491972	KT-0080	Illumina HiSeq 2000	3356586	133822976	SRR1049038	1672821	337909842
SRP031579	SRX391475	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196589' containing sample 'KT-0079'	1400922	Mycobacterium tuberculosis KT-0079	WGS	GENOMIC	RANDOM	SRS491971	KT-0079	Illumina HiSeq 2000	3911437	154948932	SRR1049036	1946052	393102504
SRP031578	SRX391474	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196588' containing sample 'KT-0078'	1400921	Mycobacterium tuberculosis KT-0078	WGS	GENOMIC	RANDOM	SRS491970	KT-0078	Illumina HiSeq 2000	3735136	149345333	SRR1049034	1862923	376310446
SRP031577	SRX391473	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196587' containing sample 'KT-0077'	1400920	Mycobacterium tuberculosis KT-0077	WGS	GENOMIC	RANDOM	SRS491969	KT-0077	Illumina HiSeq 2000	3102962	124401658	SRR1049032	1556323	314377246
SRP031576	SRX391472	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196586' containing sample 'KT-0076'	1400919	Mycobacterium tuberculosis KT-0076	WGS	GENOMIC	RANDOM	SRS491968	KT-0076	Illumina HiSeq 2000	3755282	228383664	SRR1049030	1889347	381648094
SRP031575	SRX391471	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196585' containing sample 'KT-0075'	1400918	Mycobacterium tuberculosis KT-0075	WGS	GENOMIC	RANDOM	SRS491967	KT-0075	Illumina HiSeq 2000	4249126	172177099	SRR1049028	2130981	430458162
SRP031574	SRX391470	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196584' containing sample 'KT-0074'	1400917	Mycobacterium tuberculosis KT-0074	WGS	GENOMIC	RANDOM	SRS491966	KT-0074	Illumina HiSeq 2000	3384233	189525299	SRR1049026	1684889	340347578
SRP031573	SRX391468	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196583' containing sample 'KT-0072'	1400916	Mycobacterium tuberculosis KT-0072	WGS	GENOMIC	RANDOM	SRS491965	KT-0072	Illumina HiSeq 2000	3635746	145070861	SRR1049024	1813690	366365380
SRP031572	SRX391467	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196582' containing sample 'KT-0071'	1400915	Mycobacterium tuberculosis KT-0071	WGS	GENOMIC	RANDOM	SRS491964	KT-0071	Illumina HiSeq 2000	4396835	173412632	SRR1049019	2191579	442698958
SRP031571	SRX391466	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196581' containing sample 'KT-0070'	1400914	Mycobacterium tuberculosis KT-0070	WGS	GENOMIC	RANDOM	SRS491963	KT-0070	Illumina HiSeq 2000	4135784	163876397	SRR1049009	2075605	419272210
SRP031570	SRX391465	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196580' containing sample 'KT-0068'	1400913	Mycobacterium tuberculosis KT-0068	WGS	GENOMIC	RANDOM	SRS491962	KT-0068	Illumina HiSeq 2000	4191458	234911030	SRR1049006	2100546	424310292
SRP031567	SRX391464	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196578' containing sample 'KT-0063'	1400911	Mycobacterium tuberculosis KT-0063	WGS	GENOMIC	RANDOM	SRS491959	KT-0063	Illumina HiSeq 2000	4683225	184895786	SRR1049001	2329417	470542234
SRP031566	SRX391463	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196577' containing sample 'KT-0061'	1400910	Mycobacterium tuberculosis KT-0061	WGS	GENOMIC	RANDOM	SRS491958	KT-0061	Illumina HiSeq 2000	7908373	448360049	SRR1049040	3964797	800888994
SRP031565	SRX391462	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196576' containing sample 'KT-0058'	1400909	Mycobacterium tuberculosis KT-0058	WGS	GENOMIC	RANDOM	SRS491957	KT-0058	Illumina HiSeq 2000	4673487	183094152	SRR1048999	2327151	470084502
SRP031564	SRX391461	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196575' containing sample 'KT-0057'	1400908	Mycobacterium tuberculosis KT-0057	WGS	GENOMIC	RANDOM	SRS491956	KT-0057	Illumina HiSeq 2000	6012180	329074142	SRR1048997	2996210	605234420
SRP031563	SRX391460	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196574' containing sample 'KT-0056'	1400907	Mycobacterium tuberculosis KT-0056	WGS	GENOMIC	RANDOM	SRS491955	KT-0056	Illumina HiSeq 2000	4292539	236737847	SRR1048995	2151255	434553510
SRP031562	SRX391459	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196573' containing sample 'KT-0055'	1400906	Mycobacterium tuberculosis KT-0055	WGS	GENOMIC	RANDOM	SRS491954	KT-0055	Illumina HiSeq 2000	4812922	274621408	SRR1048993	2416893	488212386
SRP031561	SRX391458	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196572' containing sample 'KT-0054'	1400905	Mycobacterium tuberculosis KT-0054	WGS	GENOMIC	RANDOM	SRS491953	KT-0054	Illumina HiSeq 2000	3452434	195554112	SRR1048991	1729866	349432932
SRP031559	SRX391457	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196571' containing sample 'KT-0053'	1400904	Mycobacterium tuberculosis KT-0053	WGS	GENOMIC	RANDOM	SRS491951	KT-0053	Illumina HiSeq 2000	2915745	117860750	SRR1048989	1453891	293685982
SRP031560	SRX391456	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196570' containing sample 'KT-0052'	1400903	Mycobacterium tuberculosis KT-0052	WGS	GENOMIC	RANDOM	SRS491952	KT-0052	Illumina HiSeq 2000	3594424	201937505	SRR1048987	1805847	364781094
SRP031558	SRX391455	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196569' containing sample 'KT-0051'	1400902	Mycobacterium tuberculosis KT-0051	WGS	GENOMIC	RANDOM	SRS491950	KT-0051	Illumina HiSeq 2000	4097303	219698539	SRR1048985	2043124	412711048
SRP031557	SRX391454	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196568' containing sample 'KT-0050'	1400901	Mycobacterium tuberculosis KT-0050	WGS	GENOMIC	RANDOM	SRS491949	KT-0050	Illumina HiSeq 2000	4460060	251384501	SRR1048982	2240327	452546054
SRP031556	SRX391453	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196567' containing sample 'KT-0049'	1400900	Mycobacterium tuberculosis KT-0049	WGS	GENOMIC	RANDOM	SRS491948	KT-0049	Illumina HiSeq 2000	3478593	194782469	SRR1049022	1733296	350125792
SRP031555	SRX391452	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196566' containing sample 'KT-0048'	1400899	Mycobacterium tuberculosis KT-0048	WGS	GENOMIC	RANDOM	SRS491947	KT-0048	Illumina HiSeq 2000	3866969	209364736	SRR1048980	1928700	389597400
SRP031554	SRX391451	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196565' containing sample 'KT-0047'	1400898	Mycobacterium tuberculosis KT-0047	WGS	GENOMIC	RANDOM	SRS491946	KT-0047	Illumina HiSeq 2000	4326397	173405262	SRR1048978	2172546	438854292
SRP031552	SRX391450	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196564' containing sample 'KT-0045'	1400897	Mycobacterium tuberculosis KT-0045	WGS	GENOMIC	RANDOM	SRS491944	KT-0045	Illumina HiSeq 2000	3083050	122789082	SRR1048976	1539840	311047680
SRP031553	SRX391449	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196563' containing sample 'KT-0044'	1400896	Mycobacterium tuberculosis KT-0044	WGS	GENOMIC	RANDOM	SRS491945	KT-0044	Illumina HiSeq 2000	5414059	302014150	SRR1048974	2715308	548492216
SRP031551	SRX391448	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196562' containing sample 'KT-0043'	1400895	Mycobacterium tuberculosis KT-0043	WGS	GENOMIC	RANDOM	SRS491943	KT-0043	Illumina HiSeq 2000	6230279	252409062	SRR1048972	3101069	626415938
SRP031550	SRX391447	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196561' containing sample 'KT-0041'	1400894	Mycobacterium tuberculosis KT-0041	WGS	GENOMIC	RANDOM	SRS491942	KT-0041	Illumina HiSeq 2000	4178944	163954140	SRR1048970	2083237	420813874
SRP031549	SRX391446	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196560' containing sample 'KT-0039'	1400893	Mycobacterium tuberculosis KT-0039	WGS	GENOMIC	RANDOM	SRS491941	KT-0039	Illumina HiSeq 2000	4640333	254347466	SRR1048968	2327974	470250748
SRP031548	SRX391445	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196559' containing sample 'KT-0038'	1400892	Mycobacterium tuberculosis KT-0038	WGS	GENOMIC	RANDOM	SRS491940	KT-0038	Illumina HiSeq 2000	4085646	227033281	SRR1048965	2034827	411035054
SRP031547	SRX391444	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196558' containing sample 'KT-0035'	1400891	Mycobacterium tuberculosis KT-0035	WGS	GENOMIC	RANDOM	SRS491939	KT-0035	Illumina HiSeq 2000	5474196	224432957	SRR1048962	2748569	555210938
SRP031546	SRX391443	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196557' containing sample 'KT- 0030'	1400890	Mycobacterium tuberculosis KT-0030	WGS	GENOMIC	RANDOM	SRS491938	KT- 0030	Illumina HiSeq 2000	3687420	208367074	SRR1048885	1852437	374192274
SRP031569	SRX391442	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196556' containing sample 'KT- 0028'	1400889	Mycobacterium tuberculosis KT-0028	WGS	GENOMIC	RANDOM	SRS491961	KT- 0028	Illumina HiSeq 2000	5954135	241339970	SRR1048881	2969212	599780824
SRP031545	SRX391247	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196555' containing sample 'KT- 0027'	1400888	Mycobacterium tuberculosis KT-0027	WGS	GENOMIC	RANDOM	SRS491937	KT- 0027	Illumina HiSeq 2000	3910675	157339051	SRR1048879	1963013	396528626
SRP031544	SRX391246	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196554' containing sample 'KT- 0026'	1400887	Mycobacterium tuberculosis KT-0026	WGS	GENOMIC	RANDOM	SRS491936	KT- 0026	Illumina HiSeq 2000	3947421	159440718	SRR1048871	1985605	401092210
SRP031543	SRX391245	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196553' containing sample 'KT- 0024'	1400886	Mycobacterium tuberculosis KT-0024	WGS	GENOMIC	RANDOM	SRS491935	KT- 0024	Illumina HiSeq 2000	4193603	232221286	SRR1048869	2089098	421997796
SRP031541	SRX391244	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196552' containing sample 'KT- 0023'	1400885	Mycobacterium tuberculosis KT-0023	WGS	GENOMIC	RANDOM	SRS491933	KT- 0023	Illumina HiSeq 2000	4150344	220436947	SRR1048867	2083123	420790846
SRP031542	SRX391243	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196551' containing sample 'KT- 0022'	1400884	Mycobacterium tuberculosis KT-0022	WGS	GENOMIC	RANDOM	SRS491934	KT- 0022	Illumina HiSeq 2000	5172776	262440653	SRR1048865	2592352	523655104
SRP031540	SRX391242	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196550' containing sample 'KT- 0019'	1400883	Mycobacterium tuberculosis KT-0019	WGS	GENOMIC	RANDOM	SRS491932	KT- 0019	Illumina HiSeq 2000	3499044	140975860	SRR1048863	1745687	352628774
SRP031539	SRX391241	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196549' containing sample 'KT- 0017'	1400882	Mycobacterium tuberculosis KT-0017	WGS	GENOMIC	RANDOM	SRS491931	KT- 0017	Illumina HiSeq 2000	3153223	130602548	SRR1048861	1582739	319713278
SRP031538	SRX391240	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196548' containing sample 'KT- 0016'	1400881	Mycobacterium tuberculosis KT-0016	WGS	GENOMIC	RANDOM	SRS491930	KT- 0016	Illumina HiSeq 2000	4605105	186169966	SRR1048858	2309044	466426888
SRP031537	SRX391239	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196547' containing sample 'KT- 0015'	1400880	Mycobacterium tuberculosis KT-0015	WGS	GENOMIC	RANDOM	SRS491929	KT- 0015	Illumina HiSeq 2000	4176570	167609744	SRR1048856	2080602	420281604
SRP031536	SRX391238	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196546' containing sample 'KT- 0014'	1400879	Mycobacterium tuberculosis KT-0014	WGS	GENOMIC	RANDOM	SRS491928	KT- 0014	Illumina HiSeq 2000	3887966	156405399	SRR1048854	1952722	394449844
SRP031535	SRX391237	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-196545' containing sample 'KT- 0013'	1400878	Mycobacterium tuberculosis KT-0013	WGS	GENOMIC	RANDOM	SRS491927	KT- 0013	Illumina HiSeq 2000	3366522	191690859	SRR1048852	1678284	339013368
